episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
194,4,76,1000,830.516,69,,12,0.5565,902.2,0.2712,26,step_limit,0.1058,2637.7
195,5,74,1000,531.831,56,,9,0.599,972.5,0.3748,15,step_limit,0.1505,2654.7
196,6,70,886,892.96,70,886,13,0.7058,1042.0,0.2713,14,complete,0.1446,2672.8
197,4,34,942,327.085,34,942,5,0.5671,861.9,0.3604,29,complete,0.1466,2688.2
198,3,33,1000,314.345,30,,5,0.5843,795.3,0.5075,99,step_limit,0.1463,2706.0
199,6,46,430,546.504,46,430,7,0.4907,797.9,0.147,9,complete,0.0846,2712.4
200,6,42,334,504.431,42,334,6,0.5005,611.4,0.1906,7,complete,0.0639,2717.9
201,6,51,436,623.711,51,436,8,0.4797,795.7,0.1365,6,complete,0.1143,2791.3
202,5,32,427,341.228,32,427,4,0.6735,1022.1,0.2756,13,complete,0.1263,2799.7
203,5,30,458,279.1,30,458,3,0.6672,1058.1,0.3276,25,complete,0.1439,2805.5
204,6,73,785,881.615,73,785,13,0.5951,904.4,0.2192,11,complete,0.1741,2817.9
205,3,44,1000,490.834,42,,7,0.478,708.6,0.3649,75,step_limit,0.1633,2829.1
206,3,26,849,237.853,26,849,3,0.4853,722.9,0.3747,90,complete,0.1404,2840.8
207,5,40,500,486.912,40,500,7,0.5128,868.6,0.2031,8,complete,0.1229,2849.5
208,6,35,404,387.011,35,404,5,0.6304,884.4,0.2293,3,complete,0.1412,2856.4
209,6,75,621,933.604,75,621,12,0.383,632.1,0.1555,7,complete,0.0521,2870.2
210,6,56,654,608.971,56,654,8,0.6391,931.6,0.3219,16,complete,0.0952,2881.8
211,3,26,626,291.182,26,626,4,0.4553,785.0,0.2023,31,complete,0.1412,2892.7
212,3,58,1000,508.56,44,,8,0.2443,620.8,0.1985,58,step_limit,0.1121,2912.9
213,3,44,1000,427.355,37,,7,0.501,772.8,0.3947,54,step_limit,0.1905,2931.4
214,3,56,1000,616.164,50,,9,0.3963,631.7,0.3094,44,step_limit,0.1144,2951.0
215,4,64,1000,806.431,63,,12,0.5162,699.8,0.2988,27,step_limit,0.1639,2968.1
216,5,40,440,469.675,40,440,6,0.6236,906.0,0.2305,28,complete,0.1156,2978.3
217,6,41,406,505.333,41,406,7,0.4626,617.6,0.1803,2,complete,0.0628,2985.1
218,3,31,926,338.93,31,926,5,0.5169,771.4,0.2851,29,complete,0.1804,3000.7
219,4,80,1000,959.06,76,,13,0.4703,841.1,0.2819,21,step_limit,0.142,3019.6
220,4,53,1000,550.989,50,,8,0.5115,837.7,0.3704,29,step_limit,0.1545,3037.6
221,6,72,649,899.577,72,649,12,0.4474,771.7,0.2156,7,complete,0.0864,3052.0
222,3,27,1000,255.333,26,,4,0.5763,773.2,0.3206,36,step_limit,0.2294,3069.6
223,6,22,167,160.998,22,167,0,0.5928,831.1,0.1332,2,complete,0.1026,3073.0
224,4,62,1000,596.045,54,,9,0.416,754.4,0.3143,44,step_limit,0.1203,3094.3
225,5,58,750,724.276,58,750,10,0.4803,748.3,0.1906,7,complete,0.1029,3110.4
226,6,37,496,341.732,37,496,4,0.6448,955.7,0.236,13,complete,0.1694,3118.9
227,3,49,1000,495.741,45,,7,0.4573,703.6,0.3497,56,step_limit,0.1667,3136.3
228,5,72,648,933.19,72,648,12,0.5333,657.0,0.1533,6,complete,0.0769,3150.0
229,3,77,1000,623.964,55,,9,0.5067,737.5,0.3421,46,step_limit,0.1835,3166.2
230,6,53,363,620.465,53,363,7,0.4807,652.1,0.1665,4,complete,0.0595,3172.4
231,5,56,1000,480.5,49,,8,0.724,984.8,0.4197,73,step_limit,0.1867,3192.2
232,3,28,813,281.378,28,813,4,0.4969,789.5,0.3263,92,complete,0.1735,3205.5
233,5,40,687,401.413,40,687,5,0.7106,1036.2,0.3997,27,complete,0.1425,3219.9
234,5,29,551,260.26,29,551,3,0.5082,833.3,0.3987,20,complete,0.1273,3229.1
235,6,69,510,862.478,69,510,11,0.5523,862.3,0.0927,5,complete,0.0971,3237.8
236,4,30,539,333.52,30,539,4,0.6211,1058.2,0.3132,19,complete,0.1568,3246.7
237,5,24,391,208.908,24,391,2,0.665,871.0,0.2829,13,complete,0.1478,3257.0
238,5,21,283,167.779,21,283,1,0.6092,884.0,0.2689,15,complete,0.0757,3261.9
239,5,60,1000,602.45,54,,10,0.6718,978.0,0.5119,49,step_limit,0.2137,3278.6
240,6,58,569,723.646,58,569,10,0.5794,839.0,0.1821,8,complete,0.0907,3292.1
241,3,26,622,310.882,26,622,4,0.3703,598.8,0.2103,40,complete,0.1217,3302.7
242,4,43,644,517.068,43,644,7,0.5489,948.2,0.2187,16,complete,0.1314,3313.4
243,5,55,766,626.745,55,766,9,0.5932,935.8,0.3228,20,complete,0.1292,3328.7
244,6,48,342,581.417,48,342,7,0.4337,714.7,0.0768,2,complete,0.0894,3334.3
245,6,67,521,852.268,67,521,11,0.5825,912.4,0.1547,5,complete,0.1075,3341.6
246,4,65,1000,487.458,51,,7,0.4913,822.0,0.3609,39,step_limit,0.1485,3357.3
247,6,49,512,543.819,49,512,7,0.6777,873.3,0.2081,13,complete,0.1356,3364.6
248,3,41,1000,439.0,37,,7,0.5423,728.2,0.3919,59,step_limit,0.1705,3378.7
249,5,26,239,288.012,26,239,3,0.3724,607.9,0.0163,2,complete,0.0353,3382.7
250,5,43,574,518.695,43,574,7,0.616,778.8,0.3198,15,complete,0.0853,3395.5
251,5,71,790,893.817,71,790,12,0.5747,863.3,0.2606,11,complete,0.1196,3483.6
252,3,48,1000,398.788,40,,6,0.5137,774.3,0.3773,46,step_limit,0.2057,3498.5
253,4,30,649,340.227,30,649,5,0.5863,766.4,0.3838,70,complete,0.1212,3506.6
254,5,26,1000,99.519,24,,2,0.588,854.1,0.4238,23,step_limit,0.1389,3518.9
255,6,69,661,869.575,69,661,12,0.5338,802.0,0.1904,9,complete,0.1055,3526.4
256,6,33,489,355.042,33,489,5,0.7205,1017.0,0.3319,14,complete,0.2057,3536.1
257,4,55,1000,565.178,49,,9,0.6412,1054.2,0.365,21,step_limit,0.2205,3549.3
258,5,36,579,374.356,36,579,5,0.6674,1087.6,0.3589,16,complete,0.1662,3558.2
259,4,79,1000,1003.377,77,,14,0.509,830.6,0.3331,58,step_limit,0.1511,3578.0
260,3,41,747,496.314,41,747,7,0.4212,694.2,0.2585,37,complete,0.149,3591.1
261,6,21,246,128.183,21,246,0,0.6877,952.0,0.2547,9,complete,0.1075,3595.3
262,3,43,986,533.557,43,986,8,0.5122,755.7,0.2739,56,complete,0.1485,3614.5
