episode,steps,reward,delivered,completion_rate,makespan,idle_drones,deliv_min,deliv_max,deliv_std,reloads,blocked,comm_loss,alpha,loss_critic,loss_actor,env_steps,wall_sec
5981,1000,158.7466,14,0.28,,1,0,5,2.0616,1,0,0,0.011211,0.450626,1.29642,5981000,41866.2
5982,1000,121.7014,14,0.28,,1,0,5,2.0616,0,125,0,0.011516,0.821956,1.140812,5982000,41874.5
5983,1000,24.4072,9,0.18,,1,0,5,1.9203,0,2,0,0.011593,0.412272,1.375105,5983000,41882.7
5984,1000,137.4664,14,0.28,,1,0,5,2.0616,1,98,0,0.01181,0.433758,0.729795,5984000,41891.0
5985,1000,7.2369,7,0.14,,1,0,3,1.299,0,0,0,0.011574,0.725847,1.090381,5985000,41898.9
5986,1000,36.8854,9,0.18,,1,0,4,1.479,0,0,0,0.011592,0.372189,1.713385,5986000,41907.2
5987,1000,100.0066,13,0.26,,1,0,5,1.9203,0,0,0,0.011296,0.312853,1.00312,5987000,41915.8
5988,1000,66.1984,9,0.18,,1,0,5,1.7854,0,0,0,0.011532,0.905987,1.859572,5988000,41924.1
5989,1000,47.503,7,0.14,,1,0,3,1.0897,0,285,0,0.011657,0.297745,1.558105,5989000,41932.1
5990,1000,102.7106,10,0.2,,1,0,5,1.8028,1,35,0,0.011716,0.440923,2.147526,5990000,41940.3
5991,1000,84.5262,13,0.26,,1,0,5,2.0463,0,486,0,0.011681,0.439482,2.490903,5991000,41948.5
5992,1000,75.5417,11,0.22,,1,0,5,1.7854,1,0,0,0.011525,0.572056,2.116498,5992000,41956.6
5993,1000,33.0552,5,0.1,,1,0,2,0.8292,0,0,0,0.011946,0.34168,2.721794,5993000,41964.8
5994,1000,-5.3044,6,0.12,,1,0,3,1.118,0,0,0,0.012564,0.273448,2.566954,5994000,41972.7
5995,1000,19.5936,6,0.12,,1,0,3,1.118,0,0,0,0.012438,0.417201,3.412255,5995000,41980.6
5996,1000,127.0707,14,0.28,,1,0,5,2.0616,0,27,0,0.012227,0.528598,2.133477,5996000,41989.0
5997,1000,127.235,15,0.3,,1,0,5,2.1651,0,0,0,0.012264,1.782864,2.205148,5997000,41997.3
5998,1000,70.9296,9,0.18,,1,0,4,1.479,0,0,0,0.012484,0.566553,2.567047,5998000,42005.8
5999,1000,58.0697,9,0.18,,1,0,4,1.479,0,0,0,0.012633,0.444888,2.160784,5999000,42013.7
6000,1000,23.9054,6,0.12,,1,0,3,1.118,0,0,0,0.012972,0.33551,3.332163,6000000,42021.5
6001,1000,11.779,6,0.12,,1,0,4,1.5,0,0,0,0.013476,0.411459,1.745439,6001000,42029.6
6002,1000,14.4555,5,0.1,,1,0,2,0.8292,0,0,0,0.01358,0.598147,1.939802,6002000,42037.6
6003,1000,-3.2433,7,0.14,,1,0,4,1.479,0,40,0,0.014063,0.298308,2.152853,6003000,42045.9
6004,1000,69.4493,12,0.24,,1,0,5,1.8708,0,314,0,0.014288,5.768227,1.928722,6004000,42054.1
6005,1000,108.1038,13,0.26,,1,0,5,1.9203,0,0,0,0.014248,0.494596,1.17322,6005000,42062.1
6006,1000,93.0897,12,0.24,,1,0,5,1.8708,0,0,0,0.013946,0.287654,1.641406,6006000,42070.0
6007,1000,98.8253,12,0.24,,1,0,5,1.8708,0,1,0,0.013947,0.496642,1.060943,6007000,42078.0
6008,1000,34.5325,8,0.16,,1,0,3,1.2247,0,0,0,0.013599,0.466187,1.982866,6008000,42086.1
6009,1000,150.4809,14,0.28,,1,0,5,2.0616,1,0,0,0.013492,0.295546,2.531624,6009000,42094.6
6010,1000,46.7084,7,0.14,,1,0,3,1.0897,0,0,0,0.013762,0.332309,0.884924,6010000,42102.8
6011,1000,-4.9147,3,0.06,,2,0,2,0.8292,0,0,0,0.013966,0.446715,1.593852,6011000,42110.7
6012,1000,-7.8404,2,0.04,,2,0,1,0.5,0,0,0,0.013468,0.455026,2.232774,6012000,42118.7
6013,1000,118.5941,15,0.3,,1,0,5,2.1651,0,0,0,0.013083,0.404779,1.120217,6013000,42126.8
6014,1000,158.6572,14,0.28,,1,0,5,2.0616,1,25,0,0.013104,0.339122,1.228396,6014000,42134.9
6015,1000,33.0647,8,0.16,,1,0,4,1.5811,0,0,0,0.013133,0.794309,2.542238,6015000,42142.7
6016,1000,-15.1806,6,0.12,,1,0,2,0.866,0,0,0,0.013461,0.410951,2.230784,6016000,42150.7
6017,1000,14.7811,7,0.14,,1,0,4,1.479,0,0,0,0.01321,0.629559,2.780154,6017000,42158.9
6018,1000,34.621,7,0.14,,1,0,4,1.479,0,0,0,0.013473,0.604539,2.453078,6018000,42166.7
6019,1000,67.6455,11,0.22,,1,0,4,1.6394,0,0,0,0.01382,0.823283,2.356658,6019000,42174.5
6020,1000,29.0538,8,0.16,,1,0,4,1.5811,0,0,0,0.014189,0.504319,1.975739,6020000,42182.8
6021,1000,153.9733,14,0.28,,1,0,5,2.0616,1,0,0,0.013995,0.909479,2.357538,6021000,42190.7
6022,1000,56.7171,9,0.18,,1,0,4,1.479,0,1,0,0.013888,0.330957,2.510135,6022000,42198.8
6023,1000,103.7324,13,0.26,,1,0,5,1.9203,0,0,0,0.013707,0.742836,2.602203,6023000,42206.8
6024,1000,60.0894,10,0.2,,1,0,5,1.8028,0,22,0,0.013954,0.486952,1.825559,6024000,42214.8
6025,1000,72.8268,9,0.18,,1,0,3,1.299,0,0,0,0.014079,0.347055,1.7652,6025000,42222.6
6026,1000,56.1511,10,0.2,,1,0,4,1.5,0,0,0,0.014223,0.450847,2.28552,6026000,42230.7
6027,1000,63.7288,11,0.22,,1,0,4,1.6394,0,0,0,0.01426,0.442958,2.504155,6027000,42238.4
6028,1000,107.9393,14,0.28,,1,0,5,2.0616,0,7,0,0.014686,0.351692,3.402005,6028000,42246.4
6029,1000,59.6238,9,0.18,,1,0,4,1.479,0,1,0,0.014571,0.427286,1.864887,6029000,42254.3
6030,1000,1.6618,8,0.16,,1,0,4,1.4142,0,0,0,0.014901,0.613565,2.502815,6030000,42262.4
6031,1000,159.5265,15,0.3,,1,0,5,2.1651,1,240,0,0.015147,0.485872,2.720128,6031000,42270.1
6032,1000,125.9127,14,0.28,,1,0,5,2.0616,0,67,0,0.014838,0.727371,2.480851,6032000,42277.8
6033,1000,104.8129,13,0.26,,1,0,5,2.0463,0,7,0,0.014958,0.467524,1.570374,6033000,42285.4
6034,1000,114.4779,14,0.28,,1,0,5,2.0616,0,10,0,0.014567,0.63704,3.052364,6034000,42293.1
6035,1000,161.9233,15,0.3,,1,0,5,2.1651,1,62,0,0.014533,0.662513,1.982504,6035000,42300.7
6036,1000,91.5317,13,0.26,,1,0,5,1.9203,0,2,0,0.014125,0.582455,1.529941,6036000,42308.5
6037,1000,160.7579,15,0.3,,1,0,5,2.1651,1,0,0,0.014628,1.529992,1.869547,6037000,42316.2
6038,1000,138.2941,14,0.28,,1,0,5,2.0616,1,4,0,0.014632,0.339993,2.211514,6038000,42324.1
6039,1000,45.9708,7,0.14,,1,0,5,1.9203,0,0,0,0.015128,0.431687,2.39004,6039000,42331.8
6040,1000,60.251,9,0.18,,1,0,3,1.299,0,444,0,0.015427,0.5272,2.614588,6040000,42339.6
6041,1000,121.8051,14,0.28,,1,0,5,2.0616,0,41,0,0.015662,0.554973,1.992564,6041000,42347.7
6042,1000,90.4129,12,0.24,,1,0,4,1.7321,0,115,0,0.015447,0.38475,2.111422,6042000,42355.8
6043,1000,105.6932,12,0.24,,1,0,5,1.8708,1,0,0,0.015441,0.476056,3.45968,6043000,42363.9
6044,1000,76.5037,11,0.22,,1,0,5,1.7854,0,83,0,0.015694,0.491381,3.143857,6044000,42372.2
6045,1000,86.6325,12,0.24,,1,0,5,1.8708,0,0,0,0.01547,0.691616,2.011956,6045000,42380.9
6046,1000,156.176,14,0.28,,1,0,5,2.0616,1,6,0,0.015162,0.454982,3.170529,6046000,42389.4
6047,1000,93.8771,11,0.22,,1,0,5,1.7854,0,0,0,0.014863,0.438192,3.336511,6047000,42397.4
6048,1000,121.2432,13,0.26,,1,0,5,2.0463,0,83,0,0.015106,0.610341,3.867006,6048000,42405.0
6049,1000,171.7677,16,0.32,,0,1,5,1.7321,1,0,0,0.015376,0.538105,1.883836,6049000,42412.7
6050,1000,136.4324,15,0.3,,1,0,5,2.1651,0,0,0,0.015524,2.730529,3.388965,6050000,42420.5
6051,1000,128.0106,14,0.28,,1,0,5,2.0616,1,0,0,0.015178,0.403467,2.894982,6051000,42428.6
6052,1000,115.5802,13,0.26,,1,0,5,2.0463,0,22,0,0.015352,0.408775,2.920387,6052000,42437.5
6053,1000,171.6965,14,0.28,,1,0,5,2.0616,2,21,0,0.014949,0.360857,2.447761,6053000,42446.5
6054,1000,103.4369,13,0.26,,1,0,5,1.9203,0,0,0,0.01535,0.333412,1.32651,6054000,42454.6
6055,1000,114.3523,11,0.22,,1,0,5,1.7854,1,0,0,0.015315,0.318733,3.464582,6055000,42462.8
6056,1000,153.9576,14,0.28,,1,0,5,2.0616,1,52,0,0.015,0.702271,2.507662,6056000,42470.7
6057,1000,70.1735,9,0.18,,1,0,5,1.7854,0,0,0,0.01527,0.663814,2.647063,6057000,42479.1
6058,1000,109.4445,14,0.28,,1,0,5,2.0616,0,317,0,0.015015,0.474947,2.720524,6058000,42487.1
6059,1000,156.4054,14,0.28,,1,0,5,2.0616,1,0,0,0.015622,0.748315,2.84763,6059000,42495.1
6060,1000,80.6863,11,0.22,,1,0,4,1.6394,0,65,0,0.015619,0.382342,2.644769,6060000,42503.3
6061,1000,176.1337,15,0.3,,1,0,5,2.1651,2,27,0,0.015692,0.978773,2.670412,6061000,42511.4
6062,1000,123.6917,14,0.28,,1,0,5,2.0616,0,88,0,0.015777,1.291002,2.389675,6062000,42519.3
6063,1000,176.7161,14,0.28,,1,0,5,2.0616,2,221,0,0.015918,0.450786,1.738135,6063000,42527.2
6064,1000,143.1059,13,0.26,,1,0,5,2.0463,1,0,0,0.015688,3.936472,1.899326,6064000,42535.1
6065,1000,166.431,15,0.3,,1,0,5,2.1651,1,0,0,0.015712,0.673116,1.69682,6065000,42543.2
6066,1000,161.5186,14,0.28,,1,0,5,2.0616,1,0,0,0.015639,0.974546,0.62837,6066000,42551.4
6067,1000,128.7532,14,0.28,,1,0,5,2.0616,0,21,0,0.015519,0.379947,2.188,6067000,42559.1
6068,1000,110.4967,12,0.24,,1,0,5,2.1213,0,0,0,0.015428,0.442168,2.116856,6068000,42566.9
6069,1000,117.0759,14,0.28,,1,0,5,2.0616,0,0,0,0.015352,1.202774,1.927064,6069000,42575.3
6070,1000,122.9459,14,0.28,,1,0,5,2.0616,0,158,0,0.015101,0.335792,2.374444,6070000,42583.2
6071,1000,55.3779,10,0.2,,1,0,4,1.6583,0,0,0,0.015091,0.712728,1.035737,6071000,42591.0
6072,1000,129.7079,14,0.28,,1,0,5,2.0616,0,14,0,0.015479,0.281364,2.538257,6072000,42598.9
6073,1000,101.4828,12,0.24,,1,0,5,1.8708,0,0,0,0.015379,0.726895,1.826034,6073000,42607.1
6074,1000,98.793,10,0.2,,1,0,5,1.8028,1,0,0,0.015254,0.608219,2.153491,6074000,42615.3
6075,1000,150.2083,14,0.28,,1,0,5,2.0616,1,47,0,0.014829,1.015559,2.347666,6075000,42623.6
6076,1000,159.1849,14,0.28,,1,0,5,2.0616,1,50,0,0.01474,0.504255,2.302476,6076000,42631.8
6077,1000,172.1876,15,0.3,,1,0,5,2.1651,1,12,0,0.014233,0.467726,3.773614,6077000,42640.0
6078,1000,121.3488,14,0.28,,1,0,5,2.0616,0,0,0,0.013976,2.256222,2.909266,6078000,42648.4
6079,1000,112.6726,14,0.28,,1,0,5,2.0616,0,25,0,0.013849,1.064586,3.030779,6079000,42656.5
6080,1000,35.0932,7,0.14,,1,0,4,1.479,0,0,0,0.013806,0.332198,3.7159,6080000,42664.5
6081,1000,86.8736,11,0.22,,1,0,5,1.9203,0,0,0,0.013893,0.396323,2.754905,6081000,42672.4
6082,1000,79.218,11,0.22,,1,0,5,1.9203,0,0,0,0.014166,0.613483,3.425061,6082000,42680.5
6083,1000,106.9324,12,0.24,,1,0,5,1.8708,0,76,0,0.014152,0.817264,2.881888,6083000,42688.3
6084,1000,123.164,14,0.28,,1,0,5,2.0616,0,7,0,0.014114,0.343571,3.634581,6084000,42696.2
6085,1000,141.614,13,0.26,,1,0,5,1.9203,1,0,0,0.013829,0.444228,2.986551,6085000,42704.0
6086,1000,161.6442,15,0.3,,0,1,6,1.7854,1,0,0,0.013732,0.691408,2.650907,6086000,42711.8
6087,1000,115.8736,13,0.26,,1,0,5,1.9203,0,0,0,0.013582,0.25478,3.124733,6087000,42719.5
6088,1000,41.4679,7,0.14,,1,0,3,1.0897,0,0,0,0.01364,0.355772,2.98708,6088000,42727.5
6089,1000,58.9391,9,0.18,,1,0,4,1.7854,0,0,0,0.013546,0.612429,2.855319,6089000,42735.8
6090,1000,75.3682,9,0.18,,1,0,5,1.9203,1,0,0,0.013791,1.040852,1.958902,6090000,42744.1
6091,1000,67.1774,11,0.22,,1,0,4,1.6394,0,69,0,0.01384,0.738343,3.38633,6091000,42752.3
6092,1000,129.6929,15,0.3,,0,1,5,1.6394,0,268,0,0.013636,0.437691,2.814075,6092000,42760.2
6093,1000,100.3523,12,0.24,,1,0,5,1.8708,0,1,0,0.013607,1.180955,1.65843,6093000,42768.5
6094,1000,80.249,11,0.22,,1,0,4,1.6394,0,0,0,0.013434,0.31046,3.257203,6094000,42777.0
6095,1000,151.7642,14,0.28,,1,0,5,2.0616,1,12,0,0.013596,0.283276,2.298676,6095000,42785.3
6096,1000,8.0508,6,0.12,,2,0,4,1.6583,0,0,0,0.013468,0.29214,4.194378,6096000,42793.6
6097,1000,7.5901,7,0.14,,2,0,4,1.7854,0,0,0,0.014009,0.828691,3.366333,6097000,42801.8
6098,1000,42.1752,8,0.16,,1,0,4,1.5811,0,0,0,0.014237,0.282464,4.126042,6098000,42810.0
6099,1000,59.1162,9,0.18,,1,0,4,1.7854,0,0,0,0.014118,0.329493,4.02935,6099000,42818.0
6100,1000,38.6974,10,0.2,,1,0,4,1.5,0,0,0,0.013635,0.570541,3.384834,6100000,42826.0
6101,1000,43.7457,9,0.18,,1,0,4,1.479,0,0,0,0.013276,0.427965,3.124171,6101000,42834.3
6102,1000,46.6685,6,0.12,,2,0,5,2.0616,1,0,0,0.013294,0.704818,3.874892,6102000,42842.6
6103,1000,137.3553,15,0.3,,1,0,5,2.1651,0,35,0,0.013247,0.398774,2.451042,6103000,42851.0
6104,1000,131.9237,12,0.24,,1,0,5,1.8708,1,189,0,0.012942,0.334215,3.007966,6104000,42859.1
6105,1000,102.2819,12,0.24,,1,0,5,1.8708,0,3,0,0.012655,0.487468,3.113054,6105000,42867.2
6106,1000,119.1278,14,0.28,,1,0,5,2.0616,0,137,0,0.012422,0.341895,3.247219,6106000,42875.2
6107,1000,28.8517,8,0.16,,1,0,4,1.4142,0,0,0,0.012651,0.254331,3.66354,6107000,42883.4
6108,1000,152.7556,14,0.28,,1,0,5,2.0616,1,1,0,0.012544,0.300055,3.383738,6108000,42891.3
6109,1000,51.7788,10,0.2,,1,0,4,1.5,0,0,0,0.01295,0.397241,2.624312,6109000,42899.3
6110,1000,96.2094,13,0.26,,1,0,5,1.9203,0,578,0,0.013211,0.587489,3.236724,6110000,42907.4
6111,1000,164.528,15,0.3,,1,0,5,2.1651,1,7,0,0.012739,0.368213,2.755115,6111000,42915.3
6112,1000,152.4172,15,0.3,,0,1,5,1.6394,2,71,0,0.01242,0.605514,3.000703,6112000,42923.1
6113,1000,179.4691,15,0.3,,1,0,5,2.1651,2,23,0,0.012768,0.505623,3.720126,6113000,42930.7
6114,1000,139.0657,14,0.28,,1,0,5,2.0616,1,113,0,0.012748,0.249169,3.637986,6114000,42938.6
6115,1000,129.3961,14,0.28,,1,0,5,2.0616,0,48,0,0.012511,0.515478,2.559731,6115000,42946.3
6116,1000,78.899,11,0.22,,1,0,4,1.6394,0,536,0,0.012236,0.428088,2.030592,6116000,42954.4
6117,1000,150.2021,14,0.28,,1,0,5,2.0616,1,114,0,0.012159,0.471687,2.46829,6117000,42962.3
6118,1000,183.209,14,0.28,,1,0,5,2.0616,2,31,0,0.012038,0.30138,2.397024,6118000,42970.3
6119,1000,130.8186,15,0.3,,1,0,5,2.1651,0,337,0,0.01229,0.780932,1.531889,6119000,42978.3
6120,1000,125.8248,14,0.28,,1,0,5,2.0616,0,0,0,0.012186,0.360624,2.104267,6120000,42986.3
6121,1000,97.1313,12,0.24,,1,0,4,1.7321,0,145,0,0.012192,0.284954,2.410553,6121000,42994.4
6122,1000,61.4343,10,0.2,,1,0,5,2.0616,0,49,0,0.012199,0.283297,2.28679,6122000,43002.3
6123,1000,108.5345,14,0.28,,1,0,5,2.0616,0,229,0,0.011956,0.182823,2.610295,6123000,43010.9
6124,1000,137.7001,15,0.3,,1,0,5,2.1651,0,28,0,0.011869,0.250758,1.525866,6124000,43019.4
6125,1000,45.3932,8,0.16,,1,0,4,1.4142,0,0,0,0.01163,0.696624,2.149479,6125000,43028.0
6126,1000,132.8851,15,0.3,,1,0,5,2.1651,0,253,0,0.011705,0.294273,2.167193,6126000,43036.7
6127,1000,121.0211,15,0.3,,1,0,5,2.1651,0,656,0,0.011428,0.567025,3.133531,6127000,43045.1
6128,1000,167.2018,15,0.3,,1,0,5,2.1651,1,1,0,0.011525,0.33999,1.654327,6128000,43053.8
6129,1000,-6.6724,6,0.12,,1,0,2,0.866,0,0,0,0.011525,0.915995,2.963504,6129000,43062.4
6130,1000,119.7366,14,0.28,,1,0,5,2.0616,0,293,0,0.011328,0.47012,1.900366,6130000,43070.6
6131,1000,173.2968,15,0.3,,1,0,5,2.1651,2,20,0,0.010929,0.548359,1.515102,6131000,43079.8
6132,1000,85.6942,12,0.24,,1,0,5,1.8708,0,0,0,0.011078,0.339121,1.764105,6132000,43089.2
6133,1000,137.5043,13,0.26,,1,0,5,2.0463,1,0,0,0.011345,0.810866,1.359372,6133000,43098.5
6134,1000,117.5391,14,0.28,,1,0,5,2.0616,0,295,0,0.011249,0.438337,2.434153,6134000,43107.3
6135,1000,170.7895,14,0.28,,1,0,5,2.0616,2,0,0,0.011113,0.855463,2.610518,6135000,43115.2
6136,1000,154.7799,15,0.3,,1,0,5,2.1651,1,13,0,0.010955,0.274306,1.529366,6136000,43123.4
6137,1000,132.9886,14,0.28,,1,0,5,2.0616,0,41,0,0.010769,0.381565,1.970177,6137000,43131.6
6138,1000,146.2958,15,0.3,,1,0,5,2.1651,0,110,0,0.010697,0.936912,1.425638,6138000,43139.8
6139,1000,126.5021,15,0.3,,1,0,5,2.1651,0,34,0,0.010644,0.232611,2.250782,6139000,43148.0
6140,1000,144.7134,14,0.28,,1,0,5,2.0616,1,496,0,0.010239,0.769544,2.448296,6140000,43156.4
6141,1000,167.526,15,0.3,,1,0,5,2.1651,1,176,0,0.010149,0.319608,1.196933,6141000,43164.4
6142,1000,131.4596,13,0.26,,1,0,5,2.0463,1,0,0,0.010164,0.287183,2.699135,6142000,43172.3
6143,1000,117.7371,14,0.28,,1,0,5,2.0616,0,441,0,0.010142,0.411552,2.391879,6143000,43180.1
6144,1000,63.4996,10,0.2,,1,0,4,1.5,0,7,0,0.010032,0.331363,1.724847,6144000,43188.3
6145,1000,193.8498,15,0.3,,1,0,5,2.1651,2,0,0,0.009704,0.302265,1.529693,6145000,43196.2
6146,1000,123.9133,15,0.3,,1,0,5,2.1651,0,426,0,0.009717,0.370646,1.613081,6146000,43204.0
6147,1000,89.8744,12,0.24,,1,0,5,1.8708,0,4,0,0.010042,0.299547,1.514707,6147000,43212.1
6148,1000,209.0815,15,0.3,,1,0,5,2.1651,3,0,0,0.009858,0.284142,2.304165,6148000,43220.1
6149,1000,61.8367,11,0.22,,1,0,4,1.6394,0,17,0,0.009914,0.285079,1.544099,6149000,43228.2
6150,1000,117.2926,14,0.28,,1,0,5,2.0616,0,76,0,0.009891,0.321303,2.240665,6150000,43236.1
6151,1000,63.5963,9,0.18,,1,0,5,1.7854,0,0,0,0.010039,0.387948,2.663871,6151000,43243.9
6152,1000,58.5487,8,0.16,,1,0,3,1.2247,0,0,0,0.01072,0.334037,2.863852,6152000,43251.9
6153,1000,64.7104,9,0.18,,1,0,4,1.479,0,44,0,0.010842,0.657026,1.419081,6153000,43259.8
6154,1000,-3.7695,6,0.12,,0,1,2,0.5,0,0,0,0.010861,0.391867,1.893187,6154000,43268.0
6155,1000,-27.6238,4,0.08,,2,0,3,1.2247,0,0,0,0.011073,0.372687,1.059354,6155000,43275.8
6156,1000,80.887,10,0.2,,1,0,4,1.6583,0,182,0,0.011184,0.538336,1.309904,6156000,43283.5
6157,1000,-14.6032,5,0.1,,2,0,3,1.299,0,0,0,0.011231,0.312529,1.501122,6157000,43291.7
6158,1000,22.5144,7,0.14,,1,0,3,1.0897,0,2,0,0.011406,0.741194,1.656818,6158000,43299.8
6159,1000,62.6691,9,0.18,,1,0,4,1.7854,0,0,0,0.011869,0.341263,0.638667,6159000,43308.2
6160,1000,59.6391,9,0.18,,1,0,4,1.479,0,0,0,0.012008,0.471962,2.186952,6160000,43316.5
6161,1000,21.1997,8,0.16,,1,0,5,1.8708,0,0,0,0.012154,0.417988,1.292415,6161000,43325.2
6162,1000,37.2005,7,0.14,,1,0,3,1.0897,0,0,0,0.012045,0.339358,2.035957,6162000,43334.0
6163,1000,87.0286,11,0.22,,1,0,5,1.9203,0,0,0,0.012167,0.35387,1.794599,6163000,43342.3
6164,1000,57.2916,10,0.2,,1,0,5,1.8028,0,0,0,0.012705,0.353293,1.747931,6164000,43350.5
6165,1000,100.5149,13,0.26,,1,0,5,1.9203,0,0,0,0.012775,0.523109,0.317666,6165000,43358.4
6166,1000,121.9658,11,0.22,,1,0,5,1.7854,1,0,0,0.013141,0.30305,2.725144,6166000,43366.5
6167,1000,62.9589,8,0.16,,1,0,3,1.2247,0,0,0,0.013036,0.398733,1.099918,6167000,43375.0
6168,1000,0.9616,4,0.08,,1,0,2,0.7071,0,0,0,0.013134,2.505447,1.606632,6168000,43383.4
6169,1000,83.4222,12,0.24,,1,0,5,2.1213,0,0,0,0.013131,0.683747,1.624923,6169000,43391.4
6170,1000,42.0374,7,0.14,,1,0,4,1.479,0,0,0,0.013842,0.840357,2.695976,6170000,43400.1
6171,1000,119.8377,13,0.26,,1,0,5,2.0463,1,0,0,0.013606,0.431607,2.247516,6171000,43408.4
6172,1000,2.9837,6,0.12,,1,0,3,1.118,0,0,0,0.014339,0.614584,1.970586,6172000,43416.3
6173,1000,11.7375,7,0.14,,1,0,3,1.299,0,0,0,0.014611,0.439636,0.949671,6173000,43424.6
6174,1000,38.4224,10,0.2,,1,0,5,1.8028,0,0,0,0.01476,0.584667,1.566322,6174000,43432.6
6175,1000,58.3245,8,0.16,,1,0,4,1.4142,0,7,0,0.015023,0.860298,1.702915,6175000,43440.5
6176,1000,38.4439,7,0.14,,1,0,3,1.0897,0,0,0,0.015074,5.880454,2.119369,6176000,43448.8
6177,1000,38.364,8,0.16,,1,0,3,1.2247,0,0,0,0.014958,0.43397,2.046913,6177000,43456.8
6178,1000,104.6015,13,0.26,,1,0,5,2.0463,0,0,0,0.015213,0.288097,3.470202,6178000,43464.6
6179,1000,138.4795,13,0.26,,1,0,5,1.9203,1,0,0,0.01525,0.479034,2.298602,6179000,43473.4
6180,1000,111.5052,12,0.24,,1,0,5,1.8708,1,0,0,0.015219,0.382741,1.891844,6180000,43481.7
6181,1000,113.5488,13,0.26,,1,0,5,1.9203,0,11,0,0.015004,0.474711,2.727299,6181000,43489.9
6182,1000,92.1061,13,0.26,,1,0,5,1.9203,0,460,0,0.014644,0.721962,1.861502,6182000,43498.3
6183,1000,95.3095,13,0.26,,1,0,5,2.0463,0,686,0,0.014418,0.374778,3.574537,6183000,43506.2
6184,1000,-11.2608,6,0.12,,1,0,3,1.118,0,0,0,0.014797,1.147939,2.560674,6184000,43514.1
6185,1000,47.8296,9,0.18,,1,0,3,1.299,0,0,0,0.014876,0.290078,3.16591,6185000,43522.2
6186,1000,124.6938,14,0.28,,1,0,5,2.0616,0,115,0,0.014629,0.335992,1.283655,6186000,43530.6
6187,1000,64.6213,9,0.18,,1,0,5,1.7854,0,0,0,0.014577,0.366112,2.256509,6187000,43538.5
6188,1000,28.3166,7,0.14,,1,0,4,1.479,0,0,0,0.014619,0.358932,2.103223,6188000,43546.8
6189,1000,-16.9901,5,0.1,,1,0,3,1.0897,0,0,0,0.014926,1.380836,2.08513,6189000,43554.8
6190,1000,131.3586,15,0.3,,1,0,5,2.1651,0,36,0,0.014677,0.534675,2.972553,6190000,43562.7
6191,1000,132.3232,15,0.3,,1,0,5,2.1651,0,94,0,0.014423,0.338172,2.209826,6191000,43570.5
6192,1000,204.5418,15,0.3,,1,0,5,2.1651,2,59,0,0.014158,0.434285,3.206685,6192000,43578.3
6193,1000,127.1543,14,0.28,,1,0,5,2.0616,0,166,0,0.014018,0.336858,3.335648,6193000,43586.1
6194,1000,66.1928,10,0.2,,1,0,4,1.5,0,0,0,0.014448,2.683835,2.94559,6194000,43594.1
6195,1000,90.8672,13,0.26,,1,0,5,1.9203,0,552,0,0.014434,0.414397,2.989445,6195000,43602.2
6196,1000,162.2918,14,0.28,,1,0,5,2.0616,1,59,0,0.014028,0.380859,3.679184,6196000,43610.0
6197,1000,155.5548,15,0.3,,1,0,5,2.1651,1,137,0,0.014336,0.526889,2.617724,6197000,43618.1
6198,1000,77.2344,14,0.28,,1,0,5,2.0616,0,1796,0,0.014481,0.429376,2.508929,6198000,43626.0
6199,1000,96.6995,12,0.24,,1,0,5,1.8708,0,304,0,0.014247,0.450309,2.553787,6199000,43634.1
6200,1000,144.4179,13,0.26,,1,0,5,1.9203,1,0,0,0.013967,0.232798,2.880537,6200000,43642.6
6201,1000,59.7685,8,0.16,,1,0,4,1.5811,0,51,0,0.013751,0.440387,3.236296,6201000,43650.9
6202,1000,38.3971,8,0.16,,1,0,3,1.2247,0,0,0,0.013517,2.186899,2.842565,6202000,43659.3
6203,1000,138.4541,14,0.28,,1,0,5,2.0616,1,0,0,0.01349,0.485444,2.822768,6203000,43667.4
6204,1000,109.9991,13,0.26,,1,0,5,1.9203,0,73,0,0.013493,0.637646,3.072728,6204000,43675.5
6205,1000,134.3465,15,0.3,,1,0,5,2.1651,0,1,0,0.013108,0.590496,2.136547,6205000,43683.7
6206,1000,158.5986,14,0.28,,1,0,5,2.0616,1,0,0,0.012998,1.183678,3.423373,6206000,43691.5
6207,1000,92.653,11,0.22,,1,0,5,1.7854,0,0,0,0.013063,0.389792,2.558379,6207000,43699.4
6208,1000,142.6115,15,0.3,,1,0,5,2.1651,0,3,0,0.013133,0.418858,2.789326,6208000,43707.8
6209,1000,-20.6747,4,0.08,,1,0,2,0.7071,0,0,0,0.013162,0.409963,2.254155,6209000,43716.2
6210,1000,42.352,9,0.18,,1,0,4,1.479,0,0,0,0.013416,0.386362,2.137034,6210000,43724.5
6211,1000,79.2585,10,0.2,,1,0,5,1.8028,0,2,0,0.013582,1.973558,2.622095,6211000,43732.4
6212,1000,133.8748,15,0.3,,1,0,5,2.1651,0,54,0,0.013326,0.586605,2.639205,6212000,43740.2
6213,1000,91.7521,12,0.24,,1,0,5,1.8708,0,19,0,0.013422,0.490739,2.182725,6213000,43748.0
6214,1000,154.9212,14,0.28,,1,0,5,2.0616,1,40,0,0.013307,0.553223,1.913819,6214000,43755.8
6215,1000,50.4891,9,0.18,,1,0,4,1.479,0,0,0,0.013194,0.427343,2.877045,6215000,43764.2
6216,1000,150.8377,15,0.3,,1,0,5,2.1651,1,122,0,0.013387,0.887469,2.335602,6216000,43772.4
