episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
197,5368,425.28,-21.114,43,,4369,0,7,27,4599,0.6511,956.6,0.1882,22,no_progress,0,848515,13915.1
198,3902,513.92,-15.368,43,,2903,0,8,28,3210,0.6046,969.5,0.1851,32,no_progress,0,852417,13964.6
199,4692,332.32,-14.259,37,,3693,0,5,24,3119,0.5718,844.5,0.1414,22,no_progress,0,857109,14024.1
200,4768,409.28,-29.833,42,,3769,0,6,27,3630,0.5887,875.7,0.166,21,no_progress,0,861877,14085.4
201,4308,507.68,19.369,44,,3309,0,8,29,2329,0.5861,963.4,0.1154,12,no_progress,0,866185,14171.9
202,4567,457.32,-31.839,43,,3568,0,7,32,3930,0.613,892.4,0.1901,15,no_progress,0,870752,14228.5
203,4693,382.28,-10.753,42,,3694,0,5,26,3220,0.653,979.0,0.1477,11,no_progress,0,875445,14287.3
204,3811,437.56,3.128,41,,2812,0,6,38,2971,0.6352,890.7,0.1782,90,no_progress,0,879256,14335.2
205,3033,458.68,-6.129,40,,2034,0,6,23,2305,0.6479,871.2,0.1604,10,no_progress,0,882289,14372.7
206,5831,406.76,10.794,43,,4832,0,7,37,3339,0.6052,884.5,0.1238,24,no_progress,0,888120,14448.5
207,4168,303.28,-17.137,35,,3419,0,4,21,3399,0.5891,802.3,0.1819,100,deadlock,0,892288,14503.3
208,3523,389.08,-29.359,35,,2524,0,6,26,2859,0.5552,756.7,0.1791,15,no_progress,0,895811,14547.0
209,6893,384.28,-99.518,45,,5894,0,7,30,7977,0.649,1011.0,0.2624,75,no_progress,0,902704,14632.3
210,4547,428.12,0.142,40,,3548,0,7,27,2726,0.6288,873.0,0.1215,7,no_progress,0,907251,14688.2
211,3690,432.4,-12.162,40,,2691,0,6,26,2853,0.6051,865.1,0.1612,8,no_progress,0,910941,14734.5
212,4384,444.64,-51.886,41,,3385,0,7,29,4164,0.6004,957.0,0.2145,13,no_progress,0,915325,14789.3
213,2950,412.0,10.674,35,,1951,0,6,19,1633,0.6212,792.5,0.1224,12,no_progress,0,918275,14825.9
